eval/mean_ep_length,train/critic_loss,train/n_updates,eval/mean_reward,train/learning_rate,train/actor_loss,time/total_timesteps,stats/min_std,stats/q1_std_abs,stats/q2_std_abs,stats/mean_q_2,stats/q2_mean_abs,stats/overestimation_gap_abs_mean,stats/q1_std,stats/std_q_1,stats/loss1,stats/mean_q_1,stats/overestimation_gap_abs_std,stats/q1_mean_abs,stats/q2_mean,stats/q2_std,stats/min_std_abs,stats/critic_loss,stats/q1_mean,stats/loss2,stats/std_q_2,stats/min_mean,stats/min_mean_abs
517.9,88.06311435699463,490,-354.7033216,0.002,2.5045790672302246,10000,,,,,,,,,,,,,,,,,,,,,
599.7,26.307593965530394,1490,-155.979105,0.002,1.335281491279602,20000,5.84440803527832,5.530808448791504,5.583721160888672,-3.5444858074188232,1.8794957399368286,0.28173160552978516,5.804337978363037,6.595110893249512,33.93080520629883,-3.467862367630005,0.43030646443367004,1.82783043384552,-0.5670005679130554,5.86421012878418,5.56608772277832,34.32062530517578,-0.49037739634513855,34.710445404052734,6.533511638641357,-0.6695547699928284,1.9036988019943237
740.3,31.428277254104614,2490,-151.60040239999998,0.002,0.4005843594670296,30000,4.238959312438965,4.062142372131348,4.039127826690674,-2.378054618835449,1.3175609111785889,0.27391064167022705,4.264804363250732,9.964694023132324,18.188966751098633,-2.472933292388916,0.40288612246513367,1.2992172241210938,0.07464427500963211,4.247934341430664,4.032205581665039,18.119742393493652,-0.020234249532222748,18.050518035888672,9.941210746765137,-0.10975030809640884,1.3123023509979248
1000.0,23.55662112236023,3490,-126.69607319999997,0.002,0.3513382375240326,40000,3.833254814147949,3.664797067642212,3.6189804077148438,-1.8443728685379028,1.269554853439331,0.3197219669818878,3.8673856258392334,10.191351890563965,14.971440315246582,-1.7815521955490112,0.5337005853652954,1.2412513494491577,-0.1843554675579071,3.830770492553711,3.6254076957702637,14.84011459350586,-0.12153469026088715,14.708788871765137,10.017008781433105,-0.31280604004859924,1.2837867736816406
932.7,26.316169881820677,4490,-123.42457279999999,0.002,-1.0533804893493652,50000,2.8326566219329834,2.649174690246582,2.6487836837768555,-1.1895723342895508,1.0573501586914062,0.29892221093177795,2.8420350551605225,10.559819221496582,8.122747421264648,-1.1044330596923828,0.3892298936843872,1.051009178161621,-0.2986465096473694,2.8363454341888428,2.646268129348755,8.12839651107788,-0.2135072946548462,8.134045600891113,10.595239639282227,-0.40553799271583557,1.088883876800537
437.4,26.446526861190797,5490,-130.91087159999998,0.002,-1.1842178404331207,60000,3.722184658050537,3.5573954582214355,3.554790496826172,-0.5423833131790161,1.1912480592727661,0.39569321274757385,3.748650312423706,11.275554656982422,14.081034660339355,-0.3385319113731384,0.4649287760257721,1.1941412687301636,-0.0345742367208004,3.7489216327667236,3.5262258052825928,14.068320274353027,0.16927719116210938,14.0556058883667,11.410652160644531,-0.13049514591693878,1.1989245414733887
394.4,32.40451292991638,6490,-80.7086822,0.002,-1.2190429747104645,70000,3.1182332038879395,2.9635112285614014,2.9269394874572754,0.22551359236240387,1.054697036743164,0.3372997045516968,3.149576425552368,10.952048301696777,9.934361457824707,0.2483181208372116,0.4813261926174164,1.0732957124710083,0.09773913770914078,3.109631299972534,2.9311320781707764,9.806861400604248,0.12054364383220673,9.679361343383789,10.9652099609375,-0.05950847268104553,1.0655441284179688
629.6,20.386688232421875,7490,-114.9786979,0.002,-0.48275290727615355,80000,2.9919955730438232,2.802948474884033,2.8018903732299805,0.5263216495513916,1.0910212993621826,0.44181400537490845,3.0129506587982178,11.633720397949219,9.080655097961426,0.26961925625801086,0.4618545472621918,1.1064060926437378,0.20394617319107056,2.999887228012085,2.781466484069824,9.06078577041626,-0.05275624245405197,9.040916442871094,11.710976600646973,-0.14531204104423523,1.1120235919952393
775.7,16.018415212631226,8490,-28.481284699999996,0.002,0.17555966973304749,90000,3.593522071838379,3.4002416133880615,3.3867533206939697,-1.0816398859024048,1.2056713104248047,0.4774852395057678,3.6027352809906006,14.983449935913086,13.032143592834473,-1.0213966369628906,0.4698181450366974,1.2126411199569702,-0.2892456650733948,3.583305597305298,3.4036271572113037,12.977941989898682,-0.22900234162807465,12.92374038696289,14.843113899230957,-0.4978666603565216,1.2556263208389282
909.9,13.728567266464234,9490,-120.48841549999997,0.002,0.6487763404846192,100000,2.7648117542266846,2.516756534576416,2.4772753715515137,-1.4177792072296143,1.2031834125518799,0.5059378147125244,2.786560535430908,16.097816467285156,7.7659220695495605,-1.266585111618042,0.5648494362831116,1.1966034173965454,-0.1828620433807373,2.74792742729187,2.50289249420166,7.675232887268066,-0.031667955219745636,7.584543704986572,16.179636001586914,-0.360233873128891,1.2286098003387451
772.5,10.155114197731018,10490,-95.8222294,0.002,-0.028451287746429445,110000,2.9857277870178223,2.775048017501831,2.7697277069091797,-1.378326654434204,1.1476359367370605,0.5023707151412964,3.0123331546783447,16.828495025634766,9.092180252075195,-1.3005826473236084,0.5420477390289307,1.1795293092727661,0.056535374373197556,2.9975428581237793,2.7582039833068848,9.04032039642334,0.13427935540676117,8.988460540771484,16.850154876708984,-0.1557779759168625,1.1537541151046753
558.3,7.758514547348023,11490,-167.51574069999998,0.002,0.5747373759746551,120000,2.779679536819458,2.5931694507598877,2.5000672340393066,-1.3588248491287231,1.2459875345230103,0.5006675124168396,2.8510525226593018,17.134023666381836,8.263777732849121,-1.305974006652832,0.5572113394737244,1.2406651973724365,0.31495118141174316,2.775540828704834,2.510023593902588,8.033299922943115,0.36780211329460144,7.802822113037109,17.205181121826172,0.0910429060459137,1.1977850198745728
889.8,12.203665256500244,12490,-50.539639699999995,0.002,0.5621837317943573,130000,2.4552085399627686,2.2158138751983643,2.2049365043640137,-1.56272554397583,1.0782113075256348,0.4916587769985199,2.460010290145874,17.610633850097656,6.077442169189453,-1.6704013347625732,0.5118027329444885,1.0805606842041016,-0.05292510986328125,2.453871011734009,2.228161096572876,6.050863027572632,-0.16060088574886322,6.0242838859558105,17.655078887939453,-0.3525923788547516,1.0898017883300781
737.7,7.402837562561035,13490,11.391084000000003,0.002,0.1312880575656891,140000,2.8038582801818848,2.547316312789917,2.5678181648254395,-1.4112038612365723,1.1796196699142456,0.49345648288726807,2.808199167251587,17.149188995361328,7.896608829498291,-1.3957144021987915,0.6461553573608398,1.1865025758743286,-0.11856589466333389,2.823319911956787,2.555605888366699,7.940900802612305,-0.10307641327381134,7.985192775726318,17.22386360168457,-0.35754942893981934,1.207617998123169
880.3,18.8695378780365,14490,-30.6796326,0.002,-0.6005146563053131,150000,2.4209840297698975,2.0879509449005127,2.191340446472168,-1.365544319152832,1.101075530052185,0.5502331256866455,2.3472421169281006,17.37916374206543,5.512746334075928,-1.1811186075210571,0.6904462575912476,1.0738749504089355,-0.24099910259246826,2.440545082092285,2.1949455738067627,5.763543367385864,-0.05657336488366127,6.014340400695801,17.455591201782227,-0.4239027798175812,1.105925440788269
681.0,9.578235769271851,15490,-61.203026,0.002,-0.4606339544057846,160000,2.9158577919006348,2.7664711475372314,2.662856340408325,-0.5269855260848999,1.170169711112976,0.5252178311347961,3.015145778656006,17.164371490478516,9.092263221740723,-0.5435795187950134,0.6109545826911926,1.1995420455932617,0.05061154067516327,2.908184766769409,2.669282913208008,8.776182174682617,0.03401760384440422,8.460101127624512,17.179584503173828,-0.22029435634613037,1.1940207481384277
904.2,12.366224765777588,16490,-40.2076169,0.002,-0.46102718114852903,170000,2.576634168624878,2.3346002101898193,2.3755927085876465,-0.6614059805870056,1.1346720457077026,0.5267067551612854,2.5857250690460205,16.727415084838867,6.6921610832214355,-0.576928436756134,0.5831333994865417,1.1143616437911987,-0.16313084959983826,2.6276051998138428,2.338167667388916,6.811541557312012,-0.07865333557128906,6.930922031402588,16.70408058166504,-0.38424545526504517,1.1487643718719482
816.2,8.627014589309692,17490,-98.97693969999999,0.002,-0.6246648490428924,180000,2.5153872966766357,2.298164129257202,2.195448875427246,-1.1348463296890259,1.1295284032821655,0.563647449016571,2.5439741611480713,18.650733947753906,6.571615695953369,-1.2947611808776855,0.6678797006607056,1.135806918144226,-0.15601392090320587,2.4640393257141113,2.288227081298828,6.333722829818726,-0.3159286081790924,6.095829963684082,18.63779640197754,-0.5177950263023376,1.165891408920288
894.9,24.615389752388,18490,-84.4335563,0.002,0.6894616484642029,190000,3.0945677757263184,2.887219190597534,2.9853217601776123,-0.5527243614196777,1.1552023887634277,0.5526043772697449,3.0914835929870605,17.80613136291504,9.604023933410645,-0.6879985928535461,0.6240952610969543,1.1260502338409424,0.3515007197856903,3.1816799640655518,2.8929500579833984,9.925331592559814,0.21622641384601593,10.246639251708984,17.743755340576172,0.0075613572262227535,1.0987474918365479
870.6,14.290594434738159,19490,-37.983227299999996,0.002,-0.9268526136875153,200000,2.6710915565490723,2.3379597663879395,2.388246536254883,-1.0643393993377686,1.2299586534500122,0.6950479745864868,2.6137216091156006,18.13896369934082,6.913618564605713,-0.6295203566551208,0.7417212128639221,1.2031474113464355,-0.14832551777362823,2.682260036468506,2.3939309120178223,7.0650694370269775,0.2864934802055359,7.216520309448242,18.22325325012207,-0.27844002842903137,1.2171082496643066
733.2,11.869305515289307,20490,-70.6024659,0.002,-0.09442481994628907,210000,2.875284194946289,2.6576850414276123,2.6254260540008545,-0.13612675666809082,1.0925192832946777,0.5118536353111267,2.875448703765869,17.944072723388672,8.268630981445312,-0.14536596834659576,0.5685861110687256,1.097880482673645,0.029879877343773842,2.8435134887695312,2.6713855266571045,8.177545547485352,0.020640647038817406,8.08646011352539,17.96697998046875,-0.23066654801368713,1.0881938934326172
705.0,11.321066093444824,21490,-20.038558000000002,0.002,-1.5855786323547363,220000,2.7698330879211426,2.6116318702697754,2.565612316131592,-0.5889062285423279,1.062729835510254,0.5130923390388489,2.8059232234954834,17.89665985107422,7.882596969604492,-0.42086777091026306,0.5671585202217102,1.030522108078003,-0.2649470269680023,2.7643377780914307,2.586503744125366,7.7971789836883545,-0.09690862894058228,7.711760997772217,17.964359283447266,-0.43747398257255554,1.0832164287567139
878.1,18.63958830833435,22490,-43.7856261,0.002,-0.16738965064287187,230000,2.582252025604248,2.404534101486206,2.3958487510681152,-0.14357125759124756,1.0217903852462769,0.4983040988445282,2.610677719116211,17.867855072021484,6.816329479217529,-0.16608674824237823,0.6162086129188538,1.0171260833740234,0.048829998821020126,2.6041817665100098,2.386568069458008,6.8002378940582275,0.026314545422792435,6.784146308898926,17.84554100036621,-0.21157978475093842,1.0085055828094482
607.7,6.012195038795471,23490,-29.5250543,0.002,-1.9671550750732423,240000,2.6172163486480713,2.3908746242523193,2.3874385356903076,0.45445406436920166,1.0760526657104492,0.49814775586128235,2.624074697494507,18.033191680908203,6.955839157104492,0.4279048442840576,0.5935584306716919,1.1133538484573364,0.29125863313674927,2.6024837493896484,2.3972136974334717,6.906796216964722,0.26470938324928284,6.857753276824951,17.97484016418457,0.028910113498568535,1.0507253408432007
648.9,10.710771656036377,24490,7.121821600000002,0.002,-1.7602272033691406,250000,2.903214931488037,2.696911573410034,2.7423667907714844,0.6148431897163391,1.058577060699463,0.47683897614479065,2.8993146419525146,17.8309268951416,8.408754348754883,0.5188238024711609,0.5911600589752197,1.065561294555664,0.14825285971164703,2.9358441829681396,2.708247423171997,8.52495813369751,0.052233483642339706,8.641161918640137,17.824806213378906,-0.1381763070821762,1.0550569295883179
964.1,18.98526248931885,25490,-34.7391032,0.002,-1.6435298562049865,260000,2.1856815814971924,1.971997618675232,1.9516297578811646,0.9914658069610596,1.0508527755737305,0.505073606967926,2.2307889461517334,17.671483993530273,5.008796215057373,0.8799311518669128,0.5970796346664429,1.0583107471466064,-0.06840270012617111,2.2155070304870605,1.9412460327148438,4.960973262786865,-0.17993739247322083,4.913150310516357,17.58547019958496,-0.37670689821243286,1.0726957321166992
626.3,7.1292887926101685,26490,108.11548060000003,0.002,-1.2259968996047974,270000,2.2209765911102295,2.021279811859131,1.9708166122436523,0.7887102365493774,1.026289463043213,0.4991617202758789,2.2613167762756348,19.15272331237793,5.117062568664551,0.7440692186355591,0.6672480702400208,1.0156229734420776,0.10387022793292999,2.2195942401885986,1.9864895343780518,5.0272252559661865,0.05922921001911163,4.937387943267822,19.093732833862305,-0.16803112626075745,1.0073878765106201
912.2,12.252304744720458,27490,-47.6325437,0.002,-2.7814954042434694,280000,3.5961496829986572,3.3980624675750732,3.472140312194824,1.1663658618927002,1.0976451635360718,0.49353694915771484,3.560575485229492,18.776214599609375,12.701018333435059,1.0492002964019775,0.6636264324188232,1.074331521987915,0.26987332105636597,3.6314945220947266,3.4424984455108643,12.980801582336426,0.15270790457725525,13.260584831237793,18.72979164123535,-0.0354778915643692,1.040556788444519
996.0,11.17222993373871,28490,-38.7871256,0.002,-2.494053840637207,290000,2.8069519996643066,2.609260320663452,2.624689817428589,1.2035890817642212,1.033860206604004,0.49093565344810486,2.804763078689575,17.77379608154297,7.867082118988037,1.23197603225708,0.6009113192558289,1.0290013551712036,-0.048081766813993454,2.820558547973633,2.6237146854400635,7.912472248077393,-0.019694743677973747,7.957862377166748,17.87583351135254,-0.27935606241226196,1.0359247922897339
816.1,17.80325903892517,29490,0.9247589000000016,0.002,-2.216660666465759,300000,3.1245148181915283,2.9028496742248535,2.9418814182281494,1.5144996643066406,1.048339605331421,0.4953100085258484,3.0860307216644287,18.097625732421875,9.535760879516602,1.5788224935531616,0.5990667939186096,1.0531980991363525,-0.17466257512569427,3.1182005405426025,2.965481996536255,9.644721984863281,-0.11033989489078522,9.753683090209961,18.12038803100586,-0.39015623927116394,1.0586451292037964
790.0,17.967582941055298,30490,-52.24103219999999,0.002,-3.026138985157013,310000,2.792774200439453,2.609625816345215,2.6467483043670654,1.5059421062469482,1.01411771774292,0.5126937031745911,2.7939043045043945,17.87290382385254,7.8192009925842285,1.3860200643539429,0.6329845190048218,1.0045174360275269,0.004598237574100494,2.834376573562622,2.6225459575653076,7.926455736160278,-0.11532392352819443,8.033710479736328,17.924028396606445,-0.3117096722126007,1.0094568729400635
915.3,5.370458436012268,31490,-57.77008969999999,0.002,-1.9857623815536498,320000,2.933598518371582,2.766977071762085,2.8035800457000732,2.5242838859558105,1.0657472610473633,0.5127205848693848,2.9442787170410156,17.84676170349121,8.669591903686523,2.3453404903411865,0.699140727519989,1.0066931247711182,0.20751547813415527,2.9921257495880127,2.764756679534912,8.83273458480835,0.028571942821145058,8.995877265930176,17.710613250732422,-0.1383165866136551,0.9905813336372375
1000.0,12.10847225189209,32490,-62.110741799999985,0.002,-2.9842061519622805,330000,2.805251121520996,2.624462604522705,2.650238513946533,2.036057710647583,1.013505220413208,0.46670615673065186,2.805769443511963,17.693756103515625,7.90133810043335,1.9789620637893677,0.5635553002357483,1.0067439079284668,-0.11318647116422653,2.835162401199341,2.635477066040039,7.976147890090942,-0.1702820211648941,8.050957679748535,17.612972259521484,-0.37508732080459595,1.031691074371338
1000.0,13.097841835021972,33490,-59.2824621,0.002,-2.8641005992889403,340000,3.028634786605835,2.81573748588562,2.8640127182006836,1.9492793083190918,1.027117133140564,0.46601957082748413,2.9898993968963623,17.598499298095703,8.971195220947266,1.9720453023910522,0.5863820910453796,1.0211838483810425,-0.2007996141910553,3.035987138748169,2.871821165084839,9.11436653137207,-0.17803360521793365,9.257537841796875,17.638023376464844,-0.42242640256881714,1.0505789518356323
921.0,13.557188844680786,34490,-50.2577941,0.002,-2.980062961578369,350000,2.527144193649292,2.3891499042510986,2.383103847503662,2.152655839920044,0.9724740386009216,0.4508410692214966,2.5775222778320312,17.326744079589844,6.6536126136779785,2.224971294403076,0.5898880958557129,0.9724072217941284,-0.17227864265441895,2.5681140422821045,2.351447105407715,6.639251708984375,-0.09996356070041656,6.6248908042907715,17.31066131591797,-0.36154165863990784,0.9939145445823669
987.1,6.6437702655792235,35490,-15.972523899999999,0.002,-3.430922508239746,360000,2.4741809368133545,2.3036539554595947,2.3064210414886475,2.01279616355896,0.946927547454834,0.47518980503082275,2.48934006690979,17.849172592163086,6.202016353607178,2.022775650024414,0.590541422367096,0.946147084236145,-0.08210050314664841,2.4918887615203857,2.304189682006836,6.209133148193359,-0.07212112843990326,6.216249942779541,17.949708938598633,-0.3147057294845581,0.954630970954895
1000.0,7.276396536827088,36490,-10.8143496,0.002,-3.0204164028167724,370000,2.671865940093994,2.5063130855560303,2.511962890625,2.355691432952881,0.9633925557136536,0.4553992748260498,2.680159091949463,17.551376342773438,7.183370113372803,2.2897582054138184,0.5549965500831604,0.9496129155158997,0.076801598072052,2.689271926879883,2.5073964595794678,7.210726022720337,0.01086858008056879,7.238081932067871,17.527585983276367,-0.1838645488023758,0.9410825967788696
715.9,12.248455357551574,37490,-1.4853669999999979,0.002,-2.766686725616455,380000,2.1015098094940186,1.9040544033050537,1.8981345891952515,1.9971609115600586,0.9291846752166748,0.44285571575164795,2.111971855163574,18.148517608642578,4.460705280303955,2.0512144565582275,0.6764412522315979,0.9139378070831299,-0.037327636033296585,2.113032341003418,1.8996760845184326,4.4635021686553955,0.016725720837712288,4.466299057006836,18.233983993530273,-0.23172880709171295,0.9280479550361633
1000.0,10.351472616195679,38490,-37.098511099999996,0.002,-3.026305818557739,390000,2.891664981842041,2.7296769618988037,2.7459025382995605,1.9344148635864258,0.980119526386261,0.47265127301216125,2.8893966674804688,17.983375549316406,8.365790367126465,2.0620429515838623,0.6302845478057861,0.9563761949539185,-0.25868794322013855,2.9040825366973877,2.7443251609802246,8.433203220367432,-0.13105960190296173,8.500616073608398,18.12598419189453,-0.43119940161705017,1.0081353187561035
923.0,6.461169052124023,39490,-49.1480121,0.002,-3.2530492305755616,400000,3.0219948291778564,2.9458346366882324,2.8798162937164307,2.611701488494873,0.9299441576004028,0.4459873139858246,3.0870823860168457,17.01580238342285,9.534147262573242,2.603160858154297,0.5753832459449768,0.9253134727478027,0.07233408093452454,3.025376796722412,2.8877010345458984,9.346142292022705,0.06379307061433792,9.158137321472168,17.087268829345703,-0.15493005514144897,0.9042341113090515
945.4,9.351404905319214,40490,12.056485900000002,0.002,-3.5450770378112795,410000,2.7385218143463135,2.48213791847229,2.5836446285247803,2.6605145931243896,1.019826889038086,0.45405077934265137,2.6691291332244873,17.334211349487305,7.1712470054626465,2.7178096771240234,0.7709087133407593,1.0051060914993286,0.15949104726314545,2.7730541229248047,2.555588483810425,7.443256616592407,0.21678605675697327,7.715266227722168,17.409339904785156,-0.03888683393597603,0.9848767518997192
1000.0,10.232509565353393,41490,-43.96817440000001,0.002,-3.5807137489318848,420000,2.51360821723938,2.3636183738708496,2.34566593170166,2.916273832321167,0.9788689613342285,0.49378788471221924,2.549219846725464,17.87704849243164,6.509599685668945,2.765444040298462,0.6395851373672485,0.9606808423995972,0.2560777962207794,2.5287859439849854,2.338186264038086,6.484966039657593,0.10524808615446091,6.46033239364624,17.790294647216797,-0.06623102724552155,0.924931526184082
928.7,6.081404304504394,42490,-28.076399699999996,0.002,-3.5448498249053957,430000,2.6963024139404297,2.5001003742218018,2.537257671356201,2.1823298931121826,0.9769972562789917,0.5181444883346558,2.6650450229644775,17.933082580566406,7.1109619140625,2.1694064140319824,0.6047351956367493,0.9276100397109985,-0.07925855368375778,2.7177042961120605,2.544917106628418,7.2515809535980225,-0.09218192100524902,7.392199993133545,18.007001876831055,-0.3447924852371216,0.9551570415496826
